date,zone_id,zone_name,symptom_score,source
2021-03-14,6,Diabari & Ashkona,1.67,google_trends
2021-03-14,7,Uttarkhan & Faidabad,3.36,google_trends
2021-03-14,8,Dakshinkhan & Dumni,5.57,google_trends
2021-03-14,9,Vatara & Kuril,13.03,google_trends
2021-03-14,10,Badda & Aftabnagar,9.4,google_trends
2021-03-14,11,Ramna & Motijheel,18.92,google_trends
2021-03-14,12,Khilgaon & Mugda,19.58,google_trends
2021-03-14,13,Dhanmondi & Azimpur,10.71,google_trends
2021-03-14,14,Wari & Jatrabari,15.38,google_trends
2021-03-14,15,Bashundhara R/A (NSU),19.08,google_trends
2021-03-21,1,Uttara,11.66,google_trends
2021-03-21,2,Mirpur,11.89,google_trends
2021-03-21,3,Gulshan & Banani,16.64,google_trends
2021-03-21,4,Agargaon & Kafrul,10.63,google_trends
2021-03-21,5,Farmgate & Karwan Bazar,14.89,google_trends
2021-03-21,6,Diabari & Ashkona,3.69,google_trends
2021-03-21,7,Uttarkhan & Faidabad,6.19,google_trends
2021-03-21,8,Dakshinkhan & Dumni,6.52,google_trends
2021-03-21,9,Vatara & Kuril,10.99,google_trends
2021-03-21,10,Badda & Aftabnagar,8.81,google_trends
2021-03-21,11,Ramna & Motijheel,14.66,google_trends
2021-03-21,12,Khilgaon & Mugda,8.13,google_trends
2021-03-21,13,Dhanmondi & Azimpur,9.51,google_trends
2021-03-21,14,Wari & Jatrabari,13.85,google_trends
2021-03-21,15,Bashundhara R/A (NSU),20.68,google_trends
2021-03-28,1,Uttara,12.9,google_trends
2021-03-28,2,Mirpur,7.27,google_trends
2021-03-28,3,Gulshan & Banani,8.41,google_trends
2021-03-28,4,Agargaon & Kafrul,9.07,google_trends
2021-03-28,5,Farmgate & Karwan Bazar,13.93,google_trends
2021-03-28,6,Diabari & Ashkona,5.01,google_trends
2021-03-28,7,Uttarkhan & Faidabad,6.94,google_trends
2021-03-28,8,Dakshinkhan & Dumni,9.82,google_trends
2021-03-28,9,Vatara & Kuril,8.42,google_trends
2021-03-28,10,Badda & Aftabnagar,7.61,google_trends
2021-03-28,11,Ramna & Motijheel,11.27,google_trends
2021-03-28,12,Khilgaon & Mugda,11.84,google_trends
2021-03-28,13,Dhanmondi & Azimpur,10.42,google_trends
2021-03-28,14,Wari & Jatrabari,11.53,google_trends
2021-03-28,15,Bashundhara R/A (NSU),14.37,google_trends
2021-04-04,1,Uttara,16.18,google_trends
2021-04-04,2,Mirpur,19.08,google_trends
2021-04-04,3,Gulshan & Banani,9.15,google_trends
2021-04-04,4,Agargaon & Kafrul,10.3,google_trends
2021-04-04,5,Farmgate & Karwan Bazar,18.14,google_trends
2021-04-04,6,Diabari & Ashkona,5.71,google_trends
2021-04-04,7,Uttarkhan & Faidabad,10.24,google_trends
2021-04-04,8,Dakshinkhan & Dumni,2.45,google_trends
2021-04-04,9,Vatara & Kuril,10.25,google_trends
2021-04-04,10,Badda & Aftabnagar,6.82,google_trends
2021-04-04,11,Ramna & Motijheel,20.8,google_trends
2021-04-04,12,Khilgaon & Mugda,13.29,google_trends
2021-04-04,13,Dhanmondi & Azimpur,13.11,google_trends
2021-04-04,14,Wari & Jatrabari,13.33,google_trends
2021-04-04,15,Bashundhara R/A (NSU),21.76,google_trends
2021-04-11,1,Uttara,9.0,google_trends
2021-04-11,2,Mirpur,9.39,google_trends
2021-04-11,3,Gulshan & Banani,11.71,google_trends
2021-04-11,4,Agargaon & Kafrul,10.04,google_trends
2021-04-11,5,Farmgate & Karwan Bazar,14.84,google_trends
2021-04-11,6,Diabari & Ashkona,2.14,google_trends
2021-04-11,7,Uttarkhan & Faidabad,4.67,google_trends
2021-04-11,8,Dakshinkhan & Dumni,6.09,google_trends
2021-04-11,9,Vatara & Kuril,7.76,google_trends
2021-04-11,10,Badda & Aftabnagar,6.32,google_trends
2021-04-11,11,Ramna & Motijheel,18.46,google_trends
2021-04-11,12,Khilgaon & Mugda,12.02,google_trends
2021-04-11,13,Dhanmondi & Azimpur,13.08,google_trends
2021-04-11,14,Wari & Jatrabari,13.51,google_trends
2021-04-11,15,Bashundhara R/A (NSU),18.27,google_trends
2021-04-18,1,Uttara,14.01,google_trends
2021-04-18,2,Mirpur,14.32,google_trends
2021-04-18,3,Gulshan & Banani,14.49,google_trends
2021-04-18,4,Agargaon & Kafrul,13.04,google_trends
2021-04-18,5,Farmgate & Karwan Bazar,11.61,google_trends
2021-04-18,6,Diabari & Ashkona,7.21,google_trends
2021-04-18,7,Uttarkhan & Faidabad,4.15,google_trends
2021-04-18,8,Dakshinkhan & Dumni,5.46,google_trends
2021-04-18,9,Vatara & Kuril,11.46,google_trends
2021-04-18,10,Badda & Aftabnagar,6.32,google_trends
2021-04-18,11,Ramna & Motijheel,16.14,google_trends
2021-04-18,12,Khilgaon & Mugda,14.66,google_trends
2021-04-18,13,Dhanmondi & Azimpur,14.57,google_trends
2021-04-18,14,Wari & Jatrabari,14.49,google_trends
2021-04-18,15,Bashundhara R/A (NSU),19.82,google_trends
2021-04-25,1,Uttara,22.19,google_trends
2021-04-25,2,Mirpur,26.28,google_trends
2021-04-25,3,Gulshan & Banani,25.97,google_trends
2021-04-25,4,Agargaon & Kafrul,22.09,google_trends
2021-04-25,5,Farmgate & Karwan Bazar,32.86,google_trends
2021-04-25,6,Diabari & Ashkona,10.86,google_trends
2021-04-25,7,Uttarkhan & Faidabad,10.92,google_trends
2021-04-25,8,Dakshinkhan & Dumni,8.71,google_trends
2021-04-25,9,Vatara & Kuril,21.36,google_trends
2021-04-25,10,Badda & Aftabnagar,20.06,google_trends
2021-04-25,11,Ramna & Motijheel,31.83,google_trends
2021-04-25,12,Khilgaon & Mugda,28.54,google_trends
2021-04-25,13,Dhanmondi & Azimpur,27.33,google_trends
2021-04-25,14,Wari & Jatrabari,29.04,google_trends
2021-04-25,15,Bashundhara R/A (NSU),36.51,google_trends
2021-05-02,1,Uttara,7.64,google_trends
2021-05-02,2,Mirpur,14.07,google_trends
2021-05-02,3,Gulshan & Banani,12.14,google_trends
2021-05-02,4,Agargaon & Kafrul,6.6,google_trends
2021-05-02,5,Farmgate & Karwan Bazar,10.76,google_trends
2021-05-02,6,Diabari & Ashkona,8.85,google_trends
2021-05-02,7,Uttarkhan & Faidabad,5.23,google_trends
2021-05-02,8,Dakshinkhan & Dumni,2.78,google_trends
2021-05-02,9,Vatara & Kuril,9.24,google_trends
2021-05-02,10,Badda & Aftabnagar,9.17,google_trends
2021-05-02,11,Ramna & Motijheel,15.21,google_trends
2021-05-02,12,Khilgaon & Mugda,8.62,google_trends
2021-05-02,13,Dhanmondi & Azimpur,11.36,google_trends
2021-05-02,14,Wari & Jatrabari,13.68,google_trends
2021-05-02,15,Bashundhara R/A (NSU),12.71,google_trends
2021-05-09,1,Uttara,11.31,google_trends
2021-05-09,2,Mirpur,7.7,google_trends
2021-05-09,3,Gulshan & Banani,7.95,google_trends
2021-05-09,4,Agargaon & Kafrul,3.32,google_trends
2021-05-09,5,Farmgate & Karwan Bazar,13.33,google_trends
2021-05-09,6,Diabari & Ashkona,4.93,google_trends
2021-05-09,7,Uttarkhan & Faidabad,0.02,google_trends
2021-05-09,8,Dakshinkhan & Dumni,4.86,google_trends
2021-05-09,9,Vatara & Kuril,4.19,google_trends
2021-05-09,10,Badda & Aftabnagar,7.89,google_trends
2021-05-09,11,Ramna & Motijheel,10.18,google_trends
2021-05-09,12,Khilgaon & Mugda,6.24,google_trends
2021-05-09,13,Dhanmondi & Azimpur,6.11,google_trends
2021-05-09,14,Wari & Jatrabari,10.42,google_trends
2021-05-09,15,Bashundhara R/A (NSU),14.25,google_trends
2021-05-16,1,Uttara,8.38,google_trends
2021-05-16,2,Mirpur,13.15,google_trends
2021-05-16,3,Gulshan & Banani,7.9,google_trends
2021-05-16,4,Agargaon & Kafrul,10.28,google_trends
2021-05-16,5,Farmgate & Karwan Bazar,14.72,google_trends
2021-05-16,6,Diabari & Ashkona,6.34,google_trends
2021-05-16,7,Uttarkhan & Faidabad,3.14,google_trends
2021-05-16,8,Dakshinkhan & Dumni,5.91,google_trends
2021-05-16,9,Vatara & Kuril,6.67,google_trends
2021-05-16,10,Badda & Aftabnagar,8.37,google_trends
2021-05-16,11,Ramna & Motijheel,11.59,google_trends
2021-05-16,12,Khilgaon & Mugda,11.48,google_trends
2021-05-16,13,Dhanmondi & Azimpur,10.45,google_trends
2021-05-16,14,Wari & Jatrabari,15.98,google_trends
2021-05-16,15,Bashundhara R/A (NSU),15.55,google_trends
2021-05-23,1,Uttara,5.14,google_trends
2021-05-23,2,Mirpur,12.52,google_trends
2021-05-23,3,Gulshan & Banani,9.67,google_trends
2021-05-23,4,Agargaon & Kafrul,8.99,google_trends
2021-05-23,5,Farmgate & Karwan Bazar,12.12,google_trends
2021-05-23,6,Diabari & Ashkona,3.8,google_trends
2021-05-23,7,Uttarkhan & Faidabad,5.68,google_trends
2021-05-23,8,Dakshinkhan & Dumni,3.21,google_trends
2021-05-23,9,Vatara & Kuril,7.76,google_trends
2021-05-23,10,Badda & Aftabnagar,9.25,google_trends
2021-05-23,11,Ramna & Motijheel,15.69,google_trends
2021-05-23,12,Khilgaon & Mugda,5.48,google_trends
2021-05-23,13,Dhanmondi & Azimpur,15.42,google_trends
2021-05-23,14,Wari & Jatrabari,11.11,google_trends
2021-05-23,15,Bashundhara R/A (NSU),12.89,google_trends
2021-05-30,1,Uttara,22.31,google_trends
2021-05-30,2,Mirpur,25.13,google_trends
2021-05-30,3,Gulshan & Banani,22.32,google_trends
2021-05-30,4,Agargaon & Kafrul,24.93,google_trends
2021-05-30,5,Farmgate & Karwan Bazar,27.36,google_trends
2021-05-30,6,Diabari & Ashkona,10.95,google_trends
2021-05-30,7,Uttarkhan & Faidabad,10.53,google_trends
2021-05-30,8,Dakshinkhan & Dumni,9.04,google_trends
2021-05-30,9,Vatara & Kuril,18.64,google_trends
2021-05-30,10,Badda & Aftabnagar,17.32,google_trends
2021-05-30,11,Ramna & Motijheel,28.33,google_trends
2021-05-30,12,Khilgaon & Mugda,27.67,google_trends
2021-05-30,13,Dhanmondi & Azimpur,25.06,google_trends
2021-05-30,14,Wari & Jatrabari,28.32,google_trends
2021-05-30,15,Bashundhara R/A (NSU),36.22,google_trends
2021-06-06,1,Uttara,9.04,google_trends
2021-06-06,2,Mirpur,12.12,google_trends
2021-06-06,3,Gulshan & Banani,11.41,google_trends
2021-06-06,4,Agargaon & Kafrul,9.23,google_trends
2021-06-06,5,Farmgate & Karwan Bazar,12.71,google_trends
2021-06-06,6,Diabari & Ashkona,3.36,google_trends
2021-06-06,7,Uttarkhan & Faidabad,0.94,google_trends
2021-06-06,8,Dakshinkhan & Dumni,8.05,google_trends
2021-06-06,9,Vatara & Kuril,9.28,google_trends
2021-06-06,10,Badda & Aftabnagar,9.22,google_trends
2021-06-06,11,Ramna & Motijheel,15.55,google_trends
2021-06-06,12,Khilgaon & Mugda,12.64,google_trends
2021-06-06,13,Dhanmondi & Azimpur,10.58,google_trends
2021-06-06,14,Wari & Jatrabari,13.11,google_trends
2021-06-06,15,Bashundhara R/A (NSU),17.27,google_trends
2021-06-13,1,Uttara,13.45,google_trends
2021-06-13,2,Mirpur,16.59,google_trends
2021-06-13,3,Gulshan & Banani,13.18,google_trends
2021-06-13,4,Agargaon & Kafrul,7.3,google_trends
2021-06-13,5,Farmgate & Karwan Bazar,19.73,google_trends
2021-06-13,6,Diabari & Ashkona,9.27,google_trends
2021-06-13,7,Uttarkhan & Faidabad,6.16,google_trends
2021-06-13,8,Dakshinkhan & Dumni,4.49,google_trends
2021-06-13,9,Vatara & Kuril,10.96,google_trends
2021-06-13,10,Badda & Aftabnagar,5.71,google_trends
2021-06-13,11,Ramna & Motijheel,15.61,google_trends
2021-06-13,12,Khilgaon & Mugda,10.56,google_trends
2021-06-13,13,Dhanmondi & Azimpur,15.51,google_trends
2021-06-13,14,Wari & Jatrabari,12.79,google_trends
2021-06-13,15,Bashundhara R/A (NSU),19.31,google_trends
2021-06-20,1,Uttara,25.76,google_trends
2021-06-20,2,Mirpur,31.08,google_trends
2021-06-20,3,Gulshan & Banani,27.96,google_trends
2021-06-20,4,Agargaon & Kafrul,18.9,google_trends
2021-06-20,5,Farmgate & Karwan Bazar,35.66,google_trends
2021-06-20,6,Diabari & Ashkona,14.19,google_trends
2021-06-20,7,Uttarkhan & Faidabad,14.04,google_trends
2021-06-20,8,Dakshinkhan & Dumni,9.96,google_trends
2021-06-20,9,Vatara & Kuril,27.71,google_trends
2021-06-20,10,Badda & Aftabnagar,21.08,google_trends
2021-06-20,11,Ramna & Motijheel,37.97,google_trends
2021-06-20,12,Khilgaon & Mugda,32.07,google_trends
2021-06-20,13,Dhanmondi & Azimpur,27.94,google_trends
2021-06-20,14,Wari & Jatrabari,33.93,google_trends
2021-06-20,15,Bashundhara R/A (NSU),44.4,google_trends
2021-06-27,1,Uttara,23.27,google_trends
2021-06-27,2,Mirpur,23.34,google_trends
2021-06-27,3,Gulshan & Banani,24.86,google_trends
2021-06-27,4,Agargaon & Kafrul,17.13,google_trends
2021-06-27,5,Farmgate & Karwan Bazar,26.75,google_trends
2021-06-27,6,Diabari & Ashkona,12.18,google_trends
2021-06-27,7,Uttarkhan & Faidabad,3.66,google_trends
2021-06-27,8,Dakshinkhan & Dumni,9.19,google_trends
2021-06-27,9,Vatara & Kuril,18.38,google_trends
2021-06-27,10,Badda & Aftabnagar,12.84,google_trends
2021-06-27,11,Ramna & Motijheel,29.06,google_trends
2021-06-27,12,Khilgaon & Mugda,20.03,google_trends
2021-06-27,13,Dhanmondi & Azimpur,25.14,google_trends
2021-06-27,14,Wari & Jatrabari,22.96,google_trends
2021-06-27,15,Bashundhara R/A (NSU),29.69,google_trends
2021-07-04,1,Uttara,46.93,google_trends
2021-07-04,2,Mirpur,55.11,google_trends
2021-07-04,3,Gulshan & Banani,45.87,google_trends
2021-07-04,4,Agargaon & Kafrul,42.29,google_trends
2021-07-04,5,Farmgate & Karwan Bazar,61.36,google_trends
2021-07-04,6,Diabari & Ashkona,23.89,google_trends
2021-07-04,7,Uttarkhan & Faidabad,23.55,google_trends
2021-07-04,8,Dakshinkhan & Dumni,22.64,google_trends
2021-07-04,9,Vatara & Kuril,41.48,google_trends
2021-07-04,10,Badda & Aftabnagar,42.06,google_trends
2021-07-04,11,Ramna & Motijheel,65.67,google_trends
2021-07-04,12,Khilgaon & Mugda,46.87,google_trends
2021-07-04,13,Dhanmondi & Azimpur,52.16,google_trends
2021-07-04,14,Wari & Jatrabari,60.4,google_trends
2021-07-04,15,Bashundhara R/A (NSU),74.21,google_trends
2021-07-11,1,Uttara,54.26,google_trends
2021-07-11,2,Mirpur,66.2,google_trends
2021-07-11,3,Gulshan & Banani,59.91,google_trends
2021-07-11,4,Agargaon & Kafrul,46.35,google_trends
2021-07-11,5,Farmgate & Karwan Bazar,81.34,google_trends
2021-07-11,6,Diabari & Ashkona,34.39,google_trends
2021-07-11,7,Uttarkhan & Faidabad,23.56,google_trends
2021-07-11,8,Dakshinkhan & Dumni,29.78,google_trends
2021-07-11,9,Vatara & Kuril,54.25,google_trends
2021-07-11,10,Badda & Aftabnagar,53.73,google_trends
2021-07-11,11,Ramna & Motijheel,82.5,google_trends
2021-07-11,12,Khilgaon & Mugda,68.08,google_trends
2021-07-11,13,Dhanmondi & Azimpur,69.11,google_trends
2021-07-11,14,Wari & Jatrabari,78.6,google_trends
2021-07-11,15,Bashundhara R/A (NSU),97.08,google_trends
2021-07-18,1,Uttara,33.35,google_trends
2021-07-18,2,Mirpur,41.96,google_trends
2021-07-18,3,Gulshan & Banani,37.75,google_trends
2021-07-18,4,Agargaon & Kafrul,29.11,google_trends
2021-07-18,5,Farmgate & Karwan Bazar,45.1,google_trends
2021-07-18,6,Diabari & Ashkona,17.75,google_trends
2021-07-18,7,Uttarkhan & Faidabad,17.12,google_trends
2021-07-18,8,Dakshinkhan & Dumni,17.04,google_trends
2021-07-18,9,Vatara & Kuril,27.82,google_trends
2021-07-18,10,Badda & Aftabnagar,27.82,google_trends
2021-07-18,11,Ramna & Motijheel,45.75,google_trends
2021-07-18,12,Khilgaon & Mugda,37.26,google_trends
2021-07-18,13,Dhanmondi & Azimpur,39.07,google_trends
2021-07-18,14,Wari & Jatrabari,44.38,google_trends
2021-07-18,15,Bashundhara R/A (NSU),55.75,google_trends
2021-07-25,1,Uttara,47.46,google_trends
2021-07-25,2,Mirpur,61.23,google_trends
2021-07-25,3,Gulshan & Banani,52.66,google_trends
2021-07-25,4,Agargaon & Kafrul,42.51,google_trends
2021-07-25,5,Farmgate & Karwan Bazar,65.79,google_trends
2021-07-25,6,Diabari & Ashkona,30.33,google_trends
2021-07-25,7,Uttarkhan & Faidabad,22.12,google_trends
2021-07-25,8,Dakshinkhan & Dumni,24.14,google_trends
2021-07-25,9,Vatara & Kuril,46.72,google_trends
2021-07-25,10,Badda & Aftabnagar,46.03,google_trends
2021-07-25,11,Ramna & Motijheel,73.74,google_trends
2021-07-25,12,Khilgaon & Mugda,59.99,google_trends
2021-07-25,13,Dhanmondi & Azimpur,57.44,google_trends
2021-07-25,14,Wari & Jatrabari,64.71,google_trends
2021-07-25,15,Bashundhara R/A (NSU),80.16,google_trends
2021-08-01,1,Uttara,68.07,google_trends
2021-08-01,2,Mirpur,77.78,google_trends
2021-08-01,3,Gulshan & Banani,70.29,google_trends
2021-08-01,4,Agargaon & Kafrul,50.65,google_trends
2021-08-01,5,Farmgate & Karwan Bazar,90.76,google_trends
2021-08-01,6,Diabari & Ashkona,35.34,google_trends
2021-08-01,7,Uttarkhan & Faidabad,25.21,google_trends
2021-08-01,8,Dakshinkhan & Dumni,30.46,google_trends
2021-08-01,9,Vatara & Kuril,59.64,google_trends
2021-08-01,10,Badda & Aftabnagar,57.14,google_trends
2021-08-01,11,Ramna & Motijheel,94.08,google_trends
2021-08-01,12,Khilgaon & Mugda,76.87,google_trends
2021-08-01,13,Dhanmondi & Azimpur,79.42,google_trends
2021-08-01,14,Wari & Jatrabari,87.12,google_trends
2021-08-01,15,Bashundhara R/A (NSU),100.0,google_trends
2021-08-08,1,Uttara,48.86,google_trends
2021-08-08,2,Mirpur,57.2,google_trends
2021-08-08,3,Gulshan & Banani,51.51,google_trends
2021-08-08,4,Agargaon & Kafrul,42.11,google_trends
2021-08-08,5,Farmgate & Karwan Bazar,64.57,google_trends
2021-08-08,6,Diabari & Ashkona,29.51,google_trends
2021-08-08,7,Uttarkhan & Faidabad,23.37,google_trends
2021-08-08,8,Dakshinkhan & Dumni,27.1,google_trends
2021-08-08,9,Vatara & Kuril,44.19,google_trends
2021-08-08,10,Badda & Aftabnagar,44.54,google_trends
2021-08-08,11,Ramna & Motijheel,69.12,google_trends
2021-08-08,12,Khilgaon & Mugda,57.24,google_trends
2021-08-08,13,Dhanmondi & Azimpur,55.99,google_trends
2021-08-08,14,Wari & Jatrabari,63.7,google_trends
2021-08-08,15,Bashundhara R/A (NSU),79.83,google_trends
2021-08-15,1,Uttara,28.53,google_trends
2021-08-15,2,Mirpur,33.67,google_trends
2021-08-15,3,Gulshan & Banani,33.33,google_trends
2021-08-15,4,Agargaon & Kafrul,29.26,google_trends
2021-08-15,5,Farmgate & Karwan Bazar,41.33,google_trends
2021-08-15,6,Diabari & Ashkona,15.22,google_trends
2021-08-15,7,Uttarkhan & Faidabad,13.33,google_trends
2021-08-15,8,Dakshinkhan & Dumni,13.83,google_trends
2021-08-15,9,Vatara & Kuril,29.37,google_trends
2021-08-15,10,Badda & Aftabnagar,23.49,google_trends
2021-08-15,11,Ramna & Motijheel,44.48,google_trends
2021-08-15,12,Khilgaon & Mugda,29.73,google_trends
2021-08-15,13,Dhanmondi & Azimpur,30.96,google_trends
2021-08-15,14,Wari & Jatrabari,43.67,google_trends
2021-08-15,15,Bashundhara R/A (NSU),47.64,google_trends
2021-08-22,1,Uttara,34.29,google_trends
2021-08-22,2,Mirpur,29.85,google_trends
2021-08-22,3,Gulshan & Banani,29.05,google_trends
2021-08-22,4,Agargaon & Kafrul,20.62,google_trends
2021-08-22,5,Farmgate & Karwan Bazar,38.73,google_trends
2021-08-22,6,Diabari & Ashkona,12.39,google_trends
2021-08-22,7,Uttarkhan & Faidabad,11.76,google_trends
2021-08-22,8,Dakshinkhan & Dumni,10.99,google_trends
2021-08-22,9,Vatara & Kuril,26.18,google_trends
2021-08-22,10,Badda & Aftabnagar,24.21,google_trends
2021-08-22,11,Ramna & Motijheel,36.05,google_trends
2021-08-22,12,Khilgaon & Mugda,32.62,google_trends
2021-08-22,13,Dhanmondi & Azimpur,29.41,google_trends
2021-08-22,14,Wari & Jatrabari,32.81,google_trends
2021-08-22,15,Bashundhara R/A (NSU),50.52,google_trends
2021-08-29,1,Uttara,30.65,google_trends
2021-08-29,2,Mirpur,40.26,google_trends
2021-08-29,3,Gulshan & Banani,34.1,google_trends
2021-08-29,4,Agargaon & Kafrul,28.41,google_trends
2021-08-29,5,Farmgate & Karwan Bazar,43.36,google_trends
2021-08-29,6,Diabari & Ashkona,16.65,google_trends
2021-08-29,7,Uttarkhan & Faidabad,17.58,google_trends
2021-08-29,8,Dakshinkhan & Dumni,11.71,google_trends
2021-08-29,9,Vatara & Kuril,29.52,google_trends
2021-08-29,10,Badda & Aftabnagar,29.39,google_trends
2021-08-29,11,Ramna & Motijheel,44.19,google_trends
2021-08-29,12,Khilgaon & Mugda,40.79,google_trends
2021-08-29,13,Dhanmondi & Azimpur,38.2,google_trends
2021-08-29,14,Wari & Jatrabari,39.25,google_trends
2021-08-29,15,Bashundhara R/A (NSU),51.1,google_trends
2021-09-05,1,Uttara,30.46,google_trends
2021-09-05,2,Mirpur,39.2,google_trends
2021-09-05,3,Gulshan & Banani,32.59,google_trends
2021-09-05,4,Agargaon & Kafrul,26.0,google_trends
2021-09-05,5,Farmgate & Karwan Bazar,38.62,google_trends
2021-09-05,6,Diabari & Ashkona,16.2,google_trends
2021-09-05,7,Uttarkhan & Faidabad,9.12,google_trends
2021-09-05,8,Dakshinkhan & Dumni,15.25,google_trends
2021-09-05,9,Vatara & Kuril,31.52,google_trends
2021-09-05,10,Badda & Aftabnagar,27.36,google_trends
2021-09-05,11,Ramna & Motijheel,37.15,google_trends
2021-09-05,12,Khilgaon & Mugda,32.18,google_trends
2021-09-05,13,Dhanmondi & Azimpur,40.5,google_trends
2021-09-05,14,Wari & Jatrabari,39.44,google_trends
2021-09-05,15,Bashundhara R/A (NSU),52.23,google_trends
2021-09-12,1,Uttara,27.45,google_trends
2021-09-12,2,Mirpur,36.07,google_trends
2021-09-12,3,Gulshan & Banani,27.87,google_trends
2021-09-12,4,Agargaon & Kafrul,23.82,google_trends
2021-09-12,5,Farmgate & Karwan Bazar,40.85,google_trends
2021-09-12,6,Diabari & Ashkona,16.46,google_trends
2021-09-12,7,Uttarkhan & Faidabad,10.48,google_trends
2021-09-12,8,Dakshinkhan & Dumni,14.14,google_trends
2021-09-12,9,Vatara & Kuril,22.59,google_trends
2021-09-12,10,Badda & Aftabnagar,25.93,google_trends
2021-09-12,11,Ramna & Motijheel,41.24,google_trends
2021-09-12,12,Khilgaon & Mugda,32.85,google_trends
2021-09-12,13,Dhanmondi & Azimpur,36.86,google_trends
2021-09-12,14,Wari & Jatrabari,40.17,google_trends
2021-09-12,15,Bashundhara R/A (NSU),51.4,google_trends
2021-09-19,1,Uttara,26.57,google_trends
2021-09-19,2,Mirpur,34.81,google_trends
2021-09-19,3,Gulshan & Banani,26.65,google_trends
2021-09-19,4,Agargaon & Kafrul,21.81,google_trends
2021-09-19,5,Farmgate & Karwan Bazar,40.82,google_trends
2021-09-19,6,Diabari & Ashkona,11.7,google_trends
2021-09-19,7,Uttarkhan & Faidabad,15.99,google_trends
2021-09-19,8,Dakshinkhan & Dumni,14.43,google_trends
2021-09-19,9,Vatara & Kuril,25.97,google_trends
2021-09-19,10,Badda & Aftabnagar,24.34,google_trends
2021-09-19,11,Ramna & Motijheel,43.62,google_trends
2021-09-19,12,Khilgaon & Mugda,26.92,google_trends
2021-09-19,13,Dhanmondi & Azimpur,33.84,google_trends
2021-09-19,14,Wari & Jatrabari,34.46,google_trends
2021-09-19,15,Bashundhara R/A (NSU),42.37,google_trends
2021-09-26,1,Uttara,34.77,google_trends
2021-09-26,2,Mirpur,45.98,google_trends
2021-09-26,3,Gulshan & Banani,39.82,google_trends
2021-09-26,4,Agargaon & Kafrul,30.2,google_trends
2021-09-26,5,Farmgate & Karwan Bazar,47.71,google_trends
2021-09-26,6,Diabari & Ashkona,16.71,google_trends
2021-09-26,7,Uttarkhan & Faidabad,14.75,google_trends
2021-09-26,8,Dakshinkhan & Dumni,16.79,google_trends
2021-09-26,9,Vatara & Kuril,31.53,google_trends
2021-09-26,10,Badda & Aftabnagar,33.13,google_trends
2021-09-26,11,Ramna & Motijheel,49.71,google_trends
2021-09-26,12,Khilgaon & Mugda,38.28,google_trends
2021-09-26,13,Dhanmondi & Azimpur,40.33,google_trends
2021-09-26,14,Wari & Jatrabari,46.12,google_trends
2021-09-26,15,Bashundhara R/A (NSU),63.2,google_trends
2021-10-03,1,Uttara,20.89,google_trends
2021-10-03,2,Mirpur,30.09,google_trends
2021-10-03,3,Gulshan & Banani,23.53,google_trends
2021-10-03,4,Agargaon & Kafrul,18.14,google_trends
2021-10-03,5,Farmgate & Karwan Bazar,30.44,google_trends
2021-10-03,6,Diabari & Ashkona,12.05,google_trends
2021-10-03,7,Uttarkhan & Faidabad,9.0,google_trends
2021-10-03,8,Dakshinkhan & Dumni,12.25,google_trends
2021-10-03,9,Vatara & Kuril,22.18,google_trends
2021-10-03,10,Badda & Aftabnagar,16.26,google_trends
2021-10-03,11,Ramna & Motijheel,28.28,google_trends
2021-10-03,12,Khilgaon & Mugda,29.18,google_trends
2021-10-03,13,Dhanmondi & Azimpur,24.09,google_trends
2021-10-03,14,Wari & Jatrabari,29.37,google_trends
2021-10-03,15,Bashundhara R/A (NSU),35.51,google_trends
2021-10-10,1,Uttara,24.34,google_trends
2021-10-10,2,Mirpur,28.25,google_trends
2021-10-10,3,Gulshan & Banani,24.12,google_trends
2021-10-10,4,Agargaon & Kafrul,16.81,google_trends
2021-10-10,5,Farmgate & Karwan Bazar,31.63,google_trends
2021-10-10,6,Diabari & Ashkona,16.21,google_trends
2021-10-10,7,Uttarkhan & Faidabad,5.6,google_trends
2021-10-10,8,Dakshinkhan & Dumni,7.06,google_trends
2021-10-10,9,Vatara & Kuril,19.41,google_trends
2021-10-10,10,Badda & Aftabnagar,17.41,google_trends
2021-10-10,11,Ramna & Motijheel,34.04,google_trends
2021-10-10,12,Khilgaon & Mugda,24.79,google_trends
2021-10-10,13,Dhanmondi & Azimpur,28.41,google_trends
2021-10-10,14,Wari & Jatrabari,34.27,google_trends
2021-10-10,15,Bashundhara R/A (NSU),39.22,google_trends
2021-10-17,1,Uttara,17.82,google_trends
2021-10-17,2,Mirpur,26.12,google_trends
2021-10-17,3,Gulshan & Banani,11.42,google_trends
2021-10-17,4,Agargaon & Kafrul,18.02,google_trends
2021-10-17,5,Farmgate & Karwan Bazar,20.16,google_trends
2021-10-17,6,Diabari & Ashkona,13.62,google_trends
2021-10-17,7,Uttarkhan & Faidabad,11.62,google_trends
2021-10-17,8,Dakshinkhan & Dumni,5.92,google_trends
2021-10-17,9,Vatara & Kuril,13.84,google_trends
2021-10-17,10,Badda & Aftabnagar,17.25,google_trends
2021-10-17,11,Ramna & Motijheel,28.09,google_trends
2021-10-17,12,Khilgaon & Mugda,20.29,google_trends
2021-10-17,13,Dhanmondi & Azimpur,22.23,google_trends
2021-10-17,14,Wari & Jatrabari,27.72,google_trends
2021-10-17,15,Bashundhara R/A (NSU),31.08,google_trends
